Position in x [m],Voltage [V]
-0.0607333,2.5778
-0.0607246,2.58817
-0.0607152,2.60489
-0.0607054,2.69191
-0.060696,2.72822
-0.0606869,2.71899
-0.0606779,2.6971
-0.0606686,2.67116
-0.060659,2.60892
-0.0606491,2.5371
-0.060639,2.48171
-0.0606295,2.4222
-0.0606197,2.37306
-0.06061,2.35477
-0.0606007,2.3444
-0.0605922,2.32884
-0.0605839,2.32559
-0.060577,2.38201
-0.0605682,2.41586
-0.0605592,2.50079
-0.0605502,2.55381
-0.0605412,2.57261
-0.0605317,2.60892
-0.0605224,2.65366
-0.0605131,2.6556
-0.0605031,2.6752
-0.0604927,2.70228
-0.0604832,2.70343
-0.0604733,2.70668
-0.0604632,2.69825
-0.0604534,2.71784
-0.0604427,2.71626
-0.0604319,2.6971
-0.0604211,2.71396
-0.0604089,2.75142
-0.0603975,2.84557
-0.0603863,2.86307
-0.0603755,2.90975
-0.0603642,2.91767
-0.0603534,2.92935
-0.0603424,2.92012
-0.0603301,2.89823
-0.0603172,2.89938
-0.0603042,2.89534
-0.0602903,2.91494
-0.060275,2.92531
-0.0602613,2.94879
-0.060248,2.96486
-0.0602374,2.97199
-0.060229,2.94764
-0.0602196,2.91494
-0.0602092,2.90745
-0.0601984,2.8911
-0.060187,2.87863
-0.0601742,2.86826
-0.0601613,2.85385
-0.0601493,2.8527
-0.0601389,2.86307
-0.0601283,2.83325
-0.0601167,2.85191
-0.0601053,2.83583
-0.0600944,2.80083
-0.0600836,2.76567
-0.0600731,2.75415
-0.0600627,2.73859
-0.0600524,2.74378
-0.0600424,2.72822
-0.0600323,2.72822
-0.0600217,2.70711
-0.0600126,2.68672
-0.0600024,2.65172
-0.0599932,2.5974
-0.0599843,2.56354
-0.0599752,2.52075
-0.0599652,2.51037
-0.0599558,2.53127
-0.0599462,2.57261
-0.0599365,2.61022
-0.0599266,2.67116
-0.0599154,2.69464
-0.0599037,2.7334
-0.059892,2.75494
-0.0598814,2.79679
-0.0598715,2.80083
-0.0598609,2.77648
-0.0598517,2.75819
-0.059842,2.72303
-0.0598325,2.68427
-0.0598233,2.65041
-0.0598145,2.62967
-0.0598048,2.58817
-0.0597949,2.59106
-0.0597845,2.61929
-0.0597742,2.6731
-0.0597644,2.68269
-0.0597537,2.70034
-0.0597432,2.72303
-0.0597328,2.74781
-0.0597223,2.73938
-0.059712,2.70228
-0.0597026,2.65718
-0.0596937,2.6543
-0.0596841,2.64004
-0.0596746,2.63355
-0.0596654,2.62967
-0.0596562,2.64004
-0.0596468,2.6543
-0.0596369,2.69464
-0.0596277,2.73938
-0.0596188,2.74896
-0.0596099,2.75934
-0.0596001,2.76856
-0.05959,2.79003
-0.0595803,2.80602
-0.059569,2.83714
-0.0595561,3.01103
-0.0595442,2.97718
-0.0595333,2.9305
-0.0595228,2.87344
-0.0595128,2.85155
-0.0595036,2.83389
-0.0594947,2.80602
-0.059486,2.76971
-0.0594767,2.76452
-0.0594666,2.81524
-0.0594563,2.85788
-0.0594451,2.90745
-0.0594328,2.97199
-0.0594205,3.00584
-0.0594083,3.02025
-0.059397,2.99432
-0.0593867,2.97639
-0.0593761,2.93972
-0.0593656,2.91652
-0.0593555,2.90745
-0.0593455,2.91494
-0.0593358,2.9305
-0.0593269,2.9668
-0.0593176,2.98561
-0.0593083,3.03423
-0.0592995,3.04461
-0.059291,3.07169
-0.0592821,3.0861
-0.0592735,3.12356
-0.0592652,3.1871
-0.0592562,3.16066
-0.0592468,3.15222
-0.0592369,3.19178
-0.0592281,3.18025
-0.0592183,3.15274
-0.0592089,3.15222
-0.0591988,3.09647
-0.0591896,3.06017
-0.0591801,3.03827
-0.0591707,3.00117
-0.0591613,3.01349
-0.0591519,3.05498
-0.0591418,3.09453
-0.0591321,3.15871
-0.0591223,3.18983
-0.0591115,3.21498
-0.0591003,3.23133
-0.0590892,3.21692
-0.0590782,3.19423
-0.059066,3.17312
-0.0590554,3.1639
-0.0590451,3.14834
-0.0590351,3.15432
-0.0590243,3.19062
-0.0590139,3.24285
-0.0590042,3.29602
-0.0589942,3.30913
-0.0589824,3.32469
-0.058971,3.34947
-0.05896,3.35581
-0.0589497,3.37656
-0.0589395,3.35826
-0.0589289,3.32469
-0.0589187,3.33197
-0.0589081,3.30703
-0.0588978,3.27397
-0.0588878,3.21577
-0.0588781,3.15871
-0.0588694,3.09647
-0.0588596,3.06456
-0.0588496,3.06147
-0.0588398,3.04979
-0.0588305,3.06535
-0.0588213,3.05743
-0.0588122,3.02905
-0.058803,2.96954
-0.058794,2.92531
-0.058785,2.87423
-0.0587753,2.84866
-0.0587655,2.82561
-0.0587549,2.80277
-0.0587445,2.7924
-0.058735,2.76258
-0.0587246,2.74263
-0.0587144,2.71266
-0.058704,2.70747
-0.0586934,2.70034
-0.0586832,2.71784
-0.0586726,2.71071
-0.058662,2.68269
-0.0586511,2.67635
-0.0586424,2.66886
-0.0586342,2.64653
-0.0586273,2.62333
-0.0586206,2.61332
-0.0586146,2.58932
-0.058608,2.62333
-0.0586012,2.559
-0.0585935,2.51441
-0.0585842,2.50325
-0.0585744,2.51786
-0.0585651,2.54149
-0.0585553,2.58105
-0.0585449,2.61541
-0.0585353,2.63889
-0.0585249,2.69191
-0.0585141,2.74378
-0.0585051,2.78008
-0.0584955,2.77359
-0.0584854,2.79046
-0.0584754,2.75934
-0.0584648,2.74378
-0.0584541,2.73938
-0.0584431,2.76777
-0.0584321,2.76892
-0.0584217,2.78427
-0.0584111,2.80523
-0.0584002,2.8527
-0.0583898,2.91609
-0.0583789,3.00196
