Position in z [a.u.],Voltage [V]
0.0697983,0.509449
0.0698069,0.446058
0.0698159,0.415729
0.0698247,0.447209
0.0698329,0.476388
0.0698405,0.492739
0.0698483,0.508299
0.0698559,0.511904
0.0698638,0.538268
0.0698727,0.60281
0.0698786,0.770089
0.0698853,0.890966
0.0698924,0.866183
0.0698988,0.871369
0.069906,0.866183
0.069914,0.860996
0.0699225,0.881743
0.0699322,0.88772
0.069942,0.890175
0.0699496,0.76518
0.0699572,0.626443
0.0699648,0.529836
0.0699719,0.446058
0.06998,0.384608
0.0699887,0.377049
0.069997,0.435685
0.0700065,0.493889
0.0700162,0.570539
0.0700254,0.620465
0.0700344,0.678157
0.0700435,0.72535
0.0700535,0.764543
0.0700638,0.783986
0.0700742,0.762448
0.0700838,0.643154
0.070094,0.544606
0.0701036,0.469537
0.0701125,0.425311
0.0701206,0.470841
0.0701297,0.547851
0.0701391,0.582217
0.0701486,0.612824
0.0701587,0.6639
0.0701691,0.711732
0.0701795,0.762448
0.0701902,0.809129
0.0702003,0.860205
0.0702098,0.897303
0.0702188,0.92454
0.0702278,0.940891
0.0702362,0.922086
0.0702444,0.90249
0.0702532,0.824689
0.0702623,0.689834
0.0702725,0.567807
0.0702833,0.491948
0.0702969,0.5258
0.0703146,0.589705
0.0703336,0.674274
0.0703528,0.776858
0.0703665,0.752075
0.0703763,0.643944
0.0703856,0.513485
0.0703951,0.444907
0.070404,0.390308
0.0704137,0.377327
0.0704231,0.422426
0.070432,0.486401
0.0704414,0.56262
0.0704509,0.618524
0.0704615,0.705394
0.0704722,0.76518
0.0704837,0.793568
0.0704946,0.785927
0.0705062,0.756984
0.0705172,0.768939
0.0705283,0.785136
0.0705384,0.803942
0.0705478,0.736515
0.070557,0.631989
0.0705667,0.535023
0.0705759,0.460468
0.0705851,0.499867
0.0705944,0.578458
0.0706032,0.626803
0.0706108,0.650795
0.0706191,0.669087
0.070628,0.679461
0.0706378,0.720954
0.0706487,0.746097
0.0706595,0.708639
0.07067,0.580913
0.0706787,0.486401
0.0706863,0.429707
0.0706938,0.363071
0.0707012,0.333532
0.0707093,0.352697
0.0707181,0.418974
0.070727,0.48482
0.0707363,0.536687
0.0707455,0.580913
0.0707548,0.613184
0.0707638,0.618524
0.0707721,0.651432
0.0707805,0.674274
0.0707883,0.703453
0.0707962,0.720954
0.0708045,0.736515
0.0708133,0.762448
0.0708223,0.783195
0.0708324,0.768785
0.0708426,0.706185
0.0708509,0.576517
0.0708571,0.493889
0.0708629,0.430498
0.0708691,0.376536
0.0708769,0.429347
0.0708855,0.513485
0.0708942,0.565353
0.0709031,0.627593
0.0709115,0.653527
0.0709196,0.638245
0.0709281,0.606846
0.0709362,0.5861
0.0709439,0.564049
0.0709516,0.543455
0.0709599,0.504263
0.0709676,0.456432
0.070976,0.39304
0.0709844,0.343474
0.0709934,0.326763
0.0710033,0.373444
0.071013,0.452395
0.0710234,0.521251
0.0710342,0.578458
0.0710451,0.627593
0.0710569,0.658714
0.0710679,0.687102
0.0710801,0.720954
0.0710931,0.749342
0.0711063,0.773972
0.0711187,0.818351
0.0711299,0.802
0.0711401,0.728873
0.0711493,0.589982
0.071158,0.496775
0.0711667,0.440871
0.0711756,0.456432
0.0711852,0.508299
0.0711958,0.587403
0.0712076,0.627593
0.071221,0.675065
0.0712361,0.689834
0.071251,0.691138
