Position in z [a.u.],Voltage [V]
0.0250719,0.181535
0.0250634,0.181535
0.025051,0.177499
0.0250433,0.176349
0.0250332,0.171953
0.0250232,0.181535
0.0250147,0.181535
0.0250062,0.180385
0.0249946,0.17865
0.0249861,0.186722
0.0249729,0.179441
0.0249667,0.191909
0.0249559,0.1927
0.0249473,0.188663
0.0249373,0.185571
0.0249265,0.181535
0.0249133,0.190758
0.0249033,0.183477
0.0248948,0.18363
0.0248855,0.189967
0.0248762,0.181535
0.0248631,0.18399
0.0248538,0.187873
0.0248461,0.181535
0.0248361,0.180385
0.0248253,0.181535
0.0248176,0.181535
0.0248083,0.181535
0.0247983,0.180744
0.0247882,0.176349
0.0247766,0.175836
0.0247658,0.178443
0.0247581,0.176349
0.0247473,0.179954
0.0247349,0.180231
0.0247264,0.178803
0.0247164,0.179594
0.0247071,0.182326
0.024694,0.181535
0.0246839,0.191909
0.0246778,0.191909
0.0246669,0.179081
0.0246554,0.188304
0.0246469,0.186722
0.0246376,0.181535
0.0246291,0.179594
0.0246191,0.177499
0.0246052,0.174407
0.0245944,0.181535
0.0245874,0.184268
0.0245774,0.181535
0.0245666,0.178803
0.0245589,0.180385
0.0245449,0.177139
0.0245364,0.185418
0.0245271,0.183477
0.0245179,0.182686
0.0245078,0.181535
0.0244954,0.176349
0.0244854,0.181535
0.0244769,0.182839
0.0244684,0.176349
0.0244584,0.175045
0.024446,0.180231
0.0244352,0.175045
0.0244275,0.179081
0.0244167,0.176349
0.0244067,0.176349
0.0243966,0.173616
0.0243874,0.176349
0.0243781,0.181535
0.0243696,0.181535
0.0243581,0.177499
0.024348,0.178443
0.0243395,0.176349
0.0243287,0.18399
0.0243195,0.17793
0.0243094,0.177499
0.0243002,0.171162
0.0242901,0.177499
0.0242801,0.181535
0.0242693,0.176349
0.0242569,0.169067
0.0242469,0.176349
0.0242376,0.173616
0.0242253,0.17829
0.0242176,0.173616
0.0242075,0.179081
0.0241991,0.179954
0.0241898,0.176349
0.0241782,0.170011
0.0241666,0.171953
0.0241573,0.180385
0.0241496,0.176349
0.0241381,0.176349
0.0241272,0.175045
0.024118,0.176862
0.0241103,0.175836
0.0240995,0.177139
0.0240902,0.176349
0.0240794,0.175198
0.024067,0.182839
0.0240609,0.181535
0.0240508,0.182326
0.02404,0.181535
0.0240315,0.179594
0.0240223,0.177499
0.0240115,0.171953
0.0240022,0.171162
0.0239945,0.176349
0.023986,0.176349
0.0239752,0.176349
0.023966,0.173256
0.0239552,0.181535
0.0239451,0.181535
0.0239351,0.172312
0.0239266,0.176349
0.0239143,0.176349
0.023905,0.179594
0.0238965,0.181535
0.0238865,0.181535
0.0238772,0.175558
0.0238664,0.173894
0.0238555,0.181535
0.0238439,0.181535
0.0238347,0.175558
0.0238246,0.175198
0.0238161,0.180231
0.0238053,0.176349
