Position in z [a.u.],Voltage [V]
0.0445282,0.252055
0.044539,0.254149
0.0445502,0.254149
0.0445604,0.243776
0.0445672,0.244567
0.0445753,0.244927
0.0445834,0.254149
0.0445923,0.254149
0.0446016,0.254149
0.044611,0.259336
0.0446208,0.259336
0.0446308,0.256451
0.0446408,0.258545
0.0446503,0.259336
0.0446596,0.264523
0.0446685,0.271651
0.0446769,0.271804
0.0446851,0.274896
0.0446924,0.281387
0.0447006,0.2705
0.0447093,0.28527
0.0447203,0.274896
0.0447348,0.268559
0.0447485,0.26971
0.0447607,0.26971
0.0447719,0.271013
0.0447833,0.274896
0.0447941,0.276478
0.0448045,0.28527
0.044815,0.28527
0.0448258,0.290456
0.0448366,0.295643
0.0448476,0.290456
0.044858,0.286574
0.0448687,0.292758
0.0448798,0.290456
0.0448903,0.288515
0.0449013,0.28527
0.0449124,0.28527
0.0449242,0.277504
0.0449364,0.28108
0.0449482,0.282968
0.0449604,0.274896
0.0449729,0.281387
0.0449846,0.283688
0.044997,0.274896
0.0450092,0.26971
0.0450208,0.274896
0.0450328,0.274896
0.045045,0.282662
0.0450552,0.274896
0.0450656,0.290456
0.0450769,0.289666
0.0450875,0.279805
0.0450983,0.28527
0.0451093,0.292551
0.0451198,0.28527
0.0451292,0.289666
0.0451376,0.290456
0.0451459,0.290456
0.0451541,0.292398
0.0451631,0.295643
0.0451717,0.290456
0.0451806,0.286851
0.0451892,0.291247
0.0451982,0.290456
0.0452071,0.296947
0.0452156,0.296434
0.0452239,0.297585
0.0452333,0.290456
0.0452421,0.28527
0.0452506,0.28527
0.0452595,0.280361
0.0452696,0.289666
0.0452799,0.28527
0.0452897,0.290456
0.045299,0.292911
0.0453084,0.291247
0.0453171,0.295643
0.045326,0.295643
0.0453348,0.294493
0.045344,0.296434
0.0453538,0.295643
0.0453632,0.293702
0.0453736,0.290456
0.045384,0.294339
0.0453941,0.291607
0.0454039,0.289153
0.0454144,0.29176
0.0454248,0.28642
0.0454341,0.294852
0.0454426,0.298888
0.0454512,0.295643
0.0454596,0.295643
0.0454681,0.30083
0.0454776,0.297585
0.0454863,0.30083
0.0454958,0.30083
0.0455058,0.300039
0.0455159,0.306017
0.0455269,0.30083
0.0455382,0.304866
0.0455481,0.304866
0.0455573,0.306017
0.0455666,0.306017
0.0455757,0.306017
0.0455848,0.306017
0.0455948,0.302134
0.0456046,0.311203
0.0456145,0.303922
0.0456243,0.306017
0.0456343,0.30083
0.0456438,0.307167
0.0456539,0.310413
0.0456641,0.306017
0.0456736,0.310413
0.0456832,0.315599
0.0456932,0.304866
0.045703,0.314449
0.0457126,0.312507
0.0457221,0.306017
0.045731,0.312507
0.0457406,0.311203
0.0457502,0.30732
0.0457595,0.311203
0.0457693,0.312354
0.0457788,0.306017
0.0457881,0.30083
0.0457974,0.291607
0.0458071,0.282106
0.0458154,0.266977
0.0458238,0.260487
0.0458313,0.254149
0.0458403,0.248963
0.0458489,0.243776
0.0458584,0.243776
0.0458691,0.246077
0.0458798,0.247812
0.0458899,0.23974
0.0458996,0.238589
0.0459079,0.24623
0.0459169,0.259336
0.0459265,0.254149
0.045936,0.258545
0.0459469,0.249753
0.0459579,0.250266
0.0459689,0.247659
0.0459793,0.247659
0.04599,0.238589
0.0460007,0.242625
0.0460114,0.245717
0.0460221,0.237439
0.0460316,0.235344
0.0460414,0.238589
0.0460514,0.242625
0.0460615,0.243776
0.0460721,0.238589
0.0460826,0.241321
0.0460927,0.237798
0.0461025,0.233402
0.0461126,0.243776
0.0461223,0.248963
0.0461312,0.242625
0.0461423,0.243776
0.046153,0.243776
0.0461636,0.243776
0.0461743,0.233402
0.0461844,0.242472
0.0461945,0.238589
0.0462034,0.235497
0.0462126,0.237439
0.0462215,0.234984
0.0462301,0.235344
0.0462392,0.238589
0.046249,0.245717
0.046262,0.24623
0.0462745,0.248963
0.0462854,0.238589
0.0462956,0.238589
0.046306,0.238589
0.0463162,0.238589
0.0463256,0.234984
0.0463348,0.233402
0.0463447,0.238589
0.0463544,0.238589
0.0463649,0.238589
0.0463744,0.236135
0.0463846,0.235497
0.0463953,0.243776
0.046406,0.23974
0.0464148,0.245871
0.046425,0.252055
0.046435,0.247812
0.0464455,0.248963
0.0464559,0.248963
0.0464653,0.251264
0.0464741,0.244567
0.0464839,0.243776
0.046493,0.241834
0.0465016,0.237439
0.0465096,0.238589
0.0465189,0.235857
0.0465277,0.238589
0.0465368,0.242194
0.0465461,0.243776
0.0465562,0.243776
0.0465668,0.243776
0.0465771,0.254149
0.0465876,0.261431
0.0465981,0.259336
0.0466072,0.254149
0.0466174,0.246077
0.0466262,0.238589
0.0466341,0.248963
0.0466432,0.24508
0.0466544,0.242472
0.0466653,0.238589
0.0466759,0.243776
0.0466859,0.243776
0.0466945,0.23974
0.0467031,0.23938
0.0467115,0.243776
0.0467203,0.245358
0.0467292,0.244567
0.0467389,0.259336
0.0467484,0.261278
0.0467577,0.259336
0.0467677,0.259336
0.0467786,0.264523
0.0467886,0.255453
0.0467988,0.248963
0.0468097,0.248963
0.0468203,0.243776
0.0468305,0.243776
0.0468402,0.238589
0.0468506,0.238589
0.0468602,0.23938
0.0468698,0.242985
0.0468789,0.238589
0.0468886,0.247812
0.0468977,0.254149
0.0469071,0.264523
0.046916,0.26971
0.0469246,0.264523
0.0469344,0.259336
0.0469436,0.248963
0.0469529,0.243776
0.0469629,0.243776
0.046973,0.238589
0.0469824,0.23974
0.0469922,0.243776
0.0470023,0.238589
0.047013,0.243776
0.0470248,0.244567
0.0470362,0.243776
0.0470471,0.248172
0.0470572,0.245717
0.0470663,0.251695
0.047076,0.250113
0.0470854,0.2553
0.0470946,0.263732
0.0471025,0.264523
0.0471108,0.265673
0.0471193,0.264523
0.0471279,0.248963
0.0471364,0.248963
0.0471452,0.244927
0.0471547,0.243776
0.0471646,0.243776
0.0471732,0.238589
0.0471829,0.240531
0.0471935,0.23974
0.0472041,0.233402
0.0472142,0.24508
0.0472236,0.264523
0.0472336,0.274896
0.0472438,0.28527
0.0472551,0.274896
0.047265,0.26971
0.0472751,0.262941
0.0472848,0.252999
0.0472944,0.248963
