Position in z [m],Voltage [V]
0.0203484,0.0105002
0.0203492,0.0105002
0.0203504,0.01
0.0203517,0.01
0.0203529,0.01
0.0203533,0.01
0.0203545,0.01
0.0203557,0.01
0.0203569,0.01
0.0203573,0.01
0.0203585,0.01
0.0203598,0.01
0.0203598,0.01
0.0203614,0.01
0.020363,0.01
0.0203642,0.01
0.0203646,0.01
0.0203658,0.01
0.0203666,0.01
0.0203674,0.01
0.0203682,0.01
0.0203698,0.01
0.0203698,0.01
0.0203714,0.01
0.0203723,0.01
0.020373,0.01
0.0203746,0.01
0.0203755,0.01
0.0203762,0.01
0.0203771,0.01
0.0203778,0.01
0.0203791,0.01
0.0203803,0.01
0.020381,0.01
0.0203823,0.01
0.0203835,0.01
0.0203839,0.01
0.0203855,0.01
0.0203859,0.01
0.0203871,0.01
0.0203878,0.01
0.0203891,0.01
0.0203903,0.01
0.020391,0.01
0.0203923,0.01
0.020393,0.01
0.0203939,0.01
0.0203955,0.01
0.0203962,0.01
0.0203975,0.0116969
0.0203982,0.0116969
0.0203994,0.0116969
0.0203998,0.0116969
0.0204014,0.0116969
0.0204018,0.01
0.020403,0.01
0.0204038,0.01
0.020405,0.01
0.0204058,0.01
0.0204074,0.01
0.0204082,0.01
0.020409,0.01
0.0204102,0.01
0.020411,0.01
0.0204126,0.01
0.0204126,0.01
0.0204142,0.01
0.020415,0.01
0.0204162,0.01
0.0204178,0.01
0.0204178,0.01
0.0204194,0.01
0.0204202,0.01
0.0204214,0.01
0.0204226,0.01
0.0204234,0.01
0.0204246,0.01
0.0204258,0.01
0.0204262,0.01
0.0204278,0.01
0.0204278,0.01
0.0204294,0.01
0.0204298,0.01
0.020431,0.01
0.0204314,0.01
0.0204326,0.01
0.0204338,0.01
0.0204346,0.01
0.0204354,0.01
0.020437,0.01
0.0204378,0.01
0.0204386,0.01
0.0204394,0.01
0.0204402,0.0108568
0.0204418,0.0108568
0.0204422,0.0108568
0.0204434,0.0108568
0.020445,0.0108568
0.0204454,0.0123178
0.0204466,0.0123178
0.020447,0.0123178
0.0204482,0.0123178
0.0204495,0.0123178
0.0204502,0.01
0.0204514,0.01
0.0204518,0.01
0.0204534,0.01
0.0204543,0.01
0.020455,0.01
0.0204563,0.01
0.0204566,0.01
0.0204579,0.01
0.0204591,0.01
0.0204595,0.01
0.0204611,0.01
0.0204623,0.01
0.0204627,0.01
0.0204643,0.01
0.0204651,0.01
0.0204659,0.01
0.0204671,0.01
0.0204675,0.01
0.0204691,0.01
0.0204691,0.01
0.0204707,0.01
0.0204715,0.01
0.0204723,0.01
0.0204731,0.01
0.0204747,0.01
0.0204747,0.01
0.0204763,0.01
0.0204767,0.01
0.0204779,0.0128109
0.0204791,0.0128109
0.0204795,0.0128109
0.0204807,0.0128109
0.0204811,0.0128109
0.0204823,0.01
0.0204839,0.01
0.0204839,0.01
0.0204855,0.01
0.0204864,0.01
0.0204872,0.01
0.020488,0.01
0.0204888,0.01
0.0204896,0.01
0.0204912,0.0108276
0.0204912,0.0108276
0.0204928,0.0108276
0.0204936,0.0108276
0.0204944,0.0108276
0.0204952,0.01
0.0204968,0.01
0.0204968,0.01
0.0204977,0.01
0.0204984,0.01
0.0204993,0.01
0.0205009,0.01
0.0205009,0.01
0.0205021,0.01
0.0205033,0.01
0.0205037,0.01
0.0205049,0.01
0.0205061,0.01
0.020507,0.01
0.0205074,0.01
0.0205086,0.01
0.0205098,0.01
0.020511,0.01
0.0205114,0.01
0.0205122,0.01
0.0205138,0.01
0.0205147,0.01
0.0205151,0.01
0.0205163,0.01
0.0205171,0.01
0.0205179,0.012088
0.0205187,0.012088
0.0205199,0.012088
0.0205212,0.012088
0.0205212,0.012088
0.0205224,0.01
0.0205236,0.01
0.0205244,0.01
0.0205257,0.01
0.0205269,0.01
0.0205269,0.01
0.0205281,0.01
0.0205289,0.01
0.0205301,0.01
0.0205314,0.01
0.0205314,0.01
0.0205322,0.01
0.020533,0.01
0.0205346,0.01
0.0205355,0.01
0.0205355,0.01
0.0205371,0.01
0.0205379,0.01
0.0205388,0.01
0.0205404,0.0101861
0.0205412,0.0101861
0.0205416,0.0101861
0.0205428,0.0101861
0.0205436,0.0101861
0.0205449,0.01
0.0205461,0.01
0.0205469,0.01
0.0205473,0.01
0.0205485,0.01
0.0205493,0.01
0.0205506,0.01
0.0205518,0.01
0.0205518,0.01
0.020553,0.01
0.0205542,0.01
0.0205551,0.01
0.0205563,0.01
0.0205567,0.01
0.0205575,0.01
0.0205587,0.01
0.0205599,0.01
0.0205599,0.01
0.0205615,0.01
0.0205624,0.01
0.0205636,0.012017
0.0205648,0.012017
0.0205648,0.012017
0.020566,0.012017
0.0205673,0.012017
0.0205685,0.0142952
0.0205685,0.0142952
0.0205697,0.0142952
0.0205709,0.0142952
0.0205721,0.0142952
0.020573,0.01
0.0205742,0.01
0.0205746,0.01
0.0205754,0.01
0.0205766,0.01
0.0205779,0.01
0.0205791,0.01
0.0205795,0.01
0.0205803,0.01
0.0205815,0.01
0.0205827,0.01
0.0205836,0.01
0.0205843,0.01
0.0205852,0.01
0.0205864,0.01
0.0205876,0.01
0.0205876,0.01
0.0205888,0.01
