Position in z [a.u.],Voltage [V]
0.0738617,0.42373
0.0738733,0.456432
0.0738833,0.451245
0.0738919,0.409751
0.0738997,0.352697
0.0739077,0.324309
0.0739156,0.296947
0.073924,0.280361
0.0739311,0.274896
0.0739389,0.284119
0.0739435,0.313145
0.0739491,0.36192
0.0739559,0.381085
0.0739631,0.425311
0.073971,0.453977
0.0739796,0.485097
0.0739885,0.510393
0.0739983,0.538628
0.0740075,0.56262
0.0740158,0.583645
0.0740244,0.595169
0.0740335,0.592437
0.0740432,0.596473
0.0740521,0.575726
0.0740619,0.52465
0.0740728,0.453977
0.0740833,0.404564
0.0740949,0.348661
0.0741066,0.324309
0.0741181,0.31639
0.0741305,0.341173
0.0741427,0.39304
0.0741535,0.446849
0.0741637,0.456432
0.0741732,0.445267
0.0741821,0.394191
0.0741904,0.351906
0.0741982,0.324822
0.0742059,0.301981
0.0742132,0.291607
0.0742207,0.276478
0.0742282,0.28642
0.0742358,0.290456
0.0742437,0.313936
0.0742523,0.34672
0.0742626,0.3877
0.0742738,0.431802
0.0742867,0.458373
0.0743023,0.492739
0.0743222,0.52501
0.0743465,0.512335
0.07437,0.432439
0.0743885,0.383817
0.0744012,0.345416
0.074411,0.333532
0.0744202,0.354001
0.0744296,0.383817
0.0744387,0.406146
0.0744481,0.420124
0.0744582,0.421275
0.0744703,0.383817
0.0744842,0.34751
0.0744968,0.315599
0.0745124,0.300039
0.0745278,0.28527
0.0745422,0.312507
0.074555,0.351393
0.0745676,0.391459
0.0745799,0.450094
0.0745913,0.482365
0.0746016,0.507148
0.0746114,0.529046
0.074621,0.54021
0.0746307,0.513485
0.0746395,0.466805
0.0746484,0.412206
0.0746566,0.353488
0.0746641,0.326763
0.0746706,0.304866
