Position in z [a.u.],Voltage [V]
0.019888,0.114108
0.0198961,0.110225
0.0199104,0.106467
0.0199156,0.107771
0.0199271,0.111653
0.0199345,0.10813
0.0199471,0.106827
0.0199557,0.108408
0.0199631,0.110072
0.0199725,0.11684
0.0199831,0.109712
0.019992,0.110503
0.0200006,0.109712
0.0200096,0.110072
0.0200181,0.10698
0.0200291,0.109712
0.020036,0.102944
0.0200454,0.106467
0.0200552,0.107617
0.0200661,0.103734
0.0200742,0.10698
0.020084,0.103734
0.0200929,0.106467
0.0201026,0.107771
0.0201131,0.10813
0.020122,0.108921
0.0201325,0.115259
0.0201422,0.102944
0.0201531,0.108921
0.0201624,0.115259
0.0201716,0.103734
0.0201837,0.109712
0.020193,0.112166
0.0202042,0.113317
0.0202138,0.112166
0.0202259,0.103734
0.0202354,0.110863
0.0202462,0.108921
0.0202547,0.108921
0.0202688,0.105676
0.0202748,0.103734
0.0202837,0.112957
0.020293,0.108921
0.0203026,0.0985477
0.0203143,0.104525
0.0203231,0.110225
0.0203335,0.108921
0.0203431,0.110072
0.020354,0.108921
0.0203637,0.113317
0.0203726,0.107771
0.0203819,0.114621
0.020392,0.112166
0.0204029,0.110072
0.020411,0.112957
0.0204228,0.110072
0.0204313,0.109712
0.0204414,0.108921
0.0204502,0.112013
0.0204602,0.104525
0.0204726,0.107771
0.0204798,0.110225
0.020489,0.108921
0.0205002,0.108921
0.0205091,0.114899
0.0205176,0.112957
0.0205257,0.10813
0.0205346,0.106189
0.0205459,0.103734
0.020554,0.103734
0.0205645,0.108921
0.0205766,0.111653
0.0205862,0.112957
0.0205958,0.109712
0.0206047,0.108921
0.0206144,0.109434
0.0206216,0.10698
0.0206305,0.103734
0.020641,0.104525
0.0206518,0.109712
0.0206626,0.102944
0.0206714,0.0985477
0.0206814,0.106467
0.0206923,0.110863
0.0207034,0.107771
0.0207138,0.103734
0.0207261,0.108921
0.0207368,0.118144
0.0207463,0.108921
0.0207559,0.103734
0.0207674,0.104525
0.020782,0.108921
0.0207904,0.106189
0.0208015,0.107771
0.0208111,0.102944
0.0208234,0.112804
0.0208333,0.107771
0.0208437,0.10813
0.0208556,0.104885
0.0208651,0.110503
0.0208739,0.10813
0.0208882,0.109712
0.0208988,0.10813
0.0209079,0.102944
0.0209186,0.108921
0.0209293,0.108921
0.0209396,0.108921
0.0209495,0.106827
0.0209579,0.10813
0.0209659,0.111376
0.0209744,0.114108
0.0209831,0.109281
0.0209943,0.114108
0.0210023,0.111376
0.0210115,0.104525
0.0210202,0.104885
0.0210322,0.103734
0.021041,0.10813
0.0210506,0.110503
0.021061,0.103734
0.0210732,0.104525
0.0210789,0.116203
0.0210881,0.107617
0.0210981,0.105038
0.0211104,0.110225
0.0211195,0.10734
0.0211299,0.111653
0.0211383,0.111222
0.0211516,0.106467
0.0211572,0.105316
0.0211673,0.108921
0.0211772,0.108921
0.021189,0.10813
0.0211973,0.110503
0.0212077,0.114108
0.0212196,0.111376
0.0212294,0.114108
0.0212398,0.105676
0.0212488,0.108921
0.0212603,0.114108
